?qid	?name
<http://www.wikidata.org/entity/Q6846116>	"Mike Branch"@ast
<http://www.wikidata.org/entity/Q6846400>	"Mike Cooney"@ast
<http://www.wikidata.org/entity/Q6846591>	"Mike Donilon"@ast
<http://www.wikidata.org/entity/Q6846705>	"Mike Erlandson"@ast
<http://www.wikidata.org/entity/Q6846855>	"Mike Flood"@ast
<http://www.wikidata.org/entity/Q6847909>	"Mike McCurry"@ast
<http://www.wikidata.org/entity/Q6847922>	"Mike McGavick"@ast
<http://www.wikidata.org/entity/Q6848089>	"Mike Moore"@ast
<http://www.wikidata.org/entity/Q6848150>	"Mike Murphy"@ast
<http://www.wikidata.org/entity/Q6848323>	"Michael Parson"@la
<http://www.wikidata.org/entity/Q6849750>	"Mikhail Wehbe"@ast
<http://www.wikidata.org/entity/Q68509491>	"Mary Elise Sarotte"@ast
<http://www.wikidata.org/entity/Q685149>	"Lamar Smith"@it
<http://www.wikidata.org/entity/Q685711>	"Paul Berman"@ast
<http://www.wikidata.org/entity/Q68583247>	"Osita Nwanevu"@ast
<http://www.wikidata.org/entity/Q6858509>	"Millard Fuller"@ast
<http://www.wikidata.org/entity/Q6860370>	"Mailo Jianopuls"@lv
<http://www.wikidata.org/entity/Q6861037>	"Milton Coleman"@ast
<http://www.wikidata.org/entity/Q6861185>	"Milton J. Rosenberg"@ast
<http://www.wikidata.org/entity/Q6861454>	"Milton Sernett"@ast
<http://www.wikidata.org/entity/Q6862199>	"Mimi Walters"@ast
<http://www.wikidata.org/entity/Q686683>	"Richard Rhodes"@ast
<http://www.wikidata.org/entity/Q6871231>	"Minxin Pei"@ast
<http://www.wikidata.org/entity/Q6871258>	"Minyon Moore"@ast
<http://www.wikidata.org/entity/Q687428>	"Maria Bartiromo"@ast
<http://www.wikidata.org/entity/Q68748>	"Dietrich Stobbe"@af
<http://www.wikidata.org/entity/Q6881004>	"Mitch Snyder"@ast
<http://www.wikidata.org/entity/Q6881133>	"Mitchell Anderson"@ast
<http://www.wikidata.org/entity/Q6881167>	"Mitchell Cohen"@ast
<http://www.wikidata.org/entity/Q6881411>	"Mitchell Stephens"@ast
<http://www.wikidata.org/entity/Q6886206>	"Mo Denis"@ast
<http://www.wikidata.org/entity/Q688913>	"Margaret Hodge"@ast
<http://www.wikidata.org/entity/Q6890863>	"Mohamad Bazzi"@ca
<http://www.wikidata.org/entity/Q689166>	"Catharina Laetitia Hoey"@la
<http://www.wikidata.org/entity/Q6892571>	"Mahometus Salmani filius"@la
<http://www.wikidata.org/entity/Q6892823>	"Mohammed A. Aldouri"@ast
<http://www.wikidata.org/entity/Q689287>	"Philip Hollobone"@ast
<http://www.wikidata.org/entity/Q689421>	"Kelvin Hopkins"@ast
<http://www.wikidata.org/entity/Q689514>	"Stewart Hosie"@ast
<http://www.wikidata.org/entity/Q689546>	"George Howarth"@ast
<http://www.wikidata.org/entity/Q689589>	"Gerald Howarth"@ast
<http://www.wikidata.org/entity/Q6896521>	"Molly Beth Malcolm"@ast
<http://www.wikidata.org/entity/Q6896548>	"Molly Crabapple"@ast
<http://www.wikidata.org/entity/Q6897657>	"Mona Charen"@ast
<http://www.wikidata.org/entity/Q6897703>	"Mona Pasquil"@ast
<http://www.wikidata.org/entity/Q689785>	"Hal Varian"@ast
<http://www.wikidata.org/entity/Q6899924>	"Monica Crowley"@ast
<http://www.wikidata.org/entity/Q6899984>	"Monica Langley"@ast
<http://www.wikidata.org/entity/Q6900022>	"Monica Moorehead"@ast
<http://www.wikidata.org/entity/Q6905753>	"Montgomery Meigs"@ast
<http://www.wikidata.org/entity/Q6911653>	"Morgan Entrekin"@ast
<http://www.wikidata.org/entity/Q6913838>	"Morris Overstreet"@ast
<http://www.wikidata.org/entity/Q6914731>	"Mortimer L. Downey"@ast
<http://www.wikidata.org/entity/Q6914825>	"Morton Blackwell"@ast
<http://www.wikidata.org/entity/Q6914873>	"Morton Halperin"@ast
<http://www.wikidata.org/entity/Q6914890>	"Morton Abramowitz"@cs
<http://www.wikidata.org/entity/Q6914905>	"Morton Kondracke"@ast
<http://www.wikidata.org/entity/Q691798>	"Ricardus Ioannes Neuhaus"@la
<http://www.wikidata.org/entity/Q692191>	"Arne Carlson"@ast
<http://www.wikidata.org/entity/Q6927209>	"Mowaffak Allaf"@ast
<http://www.wikidata.org/entity/Q69319>	"Con Keysiç"@az
<http://www.wikidata.org/entity/Q693238>	"Michael D. Rogers"@la
<http://www.wikidata.org/entity/Q69365556>	"Lyz Lenz"@ast
<http://www.wikidata.org/entity/Q6936649>	"Munir Akram"@ast
<http://www.wikidata.org/entity/Q6938597>	"Muriel Bowser"@ast
<http://www.wikidata.org/entity/Q6939439>	"Murray Sabrin"@ast
<http://www.wikidata.org/entity/Q6939466>	"Murray Sperber"@ast
<http://www.wikidata.org/entity/Q6946168>	"Philip Breedlove"@et
<http://www.wikidata.org/entity/Q694639>	"Alison McGovern"@af
<http://www.wikidata.org/entity/Q694676>	"Pat McFadden"@ast
<http://www.wikidata.org/entity/Q6948316>	"Myrlie Evers-Williams"@ast
<http://www.wikidata.org/entity/Q6948380>	"Myrna Blyth"@ast
<http://www.wikidata.org/entity/Q6948471>	"Myron Magnet"@ast
<http://www.wikidata.org/entity/Q6948478>	"Myron Orfield"@ast
<http://www.wikidata.org/entity/Q694869>	"Steve McCabe"@af
<http://www.wikidata.org/entity/Q694967>	"Ioannes Mann"@la
<http://www.wikidata.org/entity/Q694996>	"Anne Main"@ast
<http://www.wikidata.org/entity/Q695007>	"Shabana Mahmood"@ast
<http://www.wikidata.org/entity/Q695028>	"Khalid Mahmood"@af
<http://www.wikidata.org/entity/Q695197>	"Ian Lucas"@ast
<http://www.wikidata.org/entity/Q695241>	"Jonathan Lord"@af
<http://www.wikidata.org/entity/Q695403>	"Arnold Burns"@it
<http://www.wikidata.org/entity/Q695549>	"Arnold Kanter"@ast
<http://www.wikidata.org/entity/Q69588>	"Jurij Malcev"@ast
<http://www.wikidata.org/entity/Q6962175>	"Nan Aron"@ast
<http://www.wikidata.org/entity/Q6962181>	"Nan C. Robertson"@ast
<http://www.wikidata.org/entity/Q6962561>	"Nancy Birdsall"@ast
<http://www.wikidata.org/entity/Q6962705>	"Nancy Gernter"@dag
<http://www.wikidata.org/entity/Q6962706>	"Nancy Gibbs"@ast
<http://www.wikidata.org/entity/Q6962759>	"Nancy Jacobson"@ast
<http://www.wikidata.org/entity/Q6962771>	"Nancy Kassop"@ast
<http://www.wikidata.org/entity/Q6962772>	"Nancy Keenan"@ast
<http://www.wikidata.org/entity/Q6962818>	"Nancy Lord"@ast
<http://www.wikidata.org/entity/Q6962831>	"Nancy Mace"@ast
<http://www.wikidata.org/entity/Q6962841>	"Nancy McFarlane"@ast
<http://www.wikidata.org/entity/Q6962885>	"Nancy Nord"@ast
<http://www.wikidata.org/entity/Q6962909>	"Nancy Pearl"@ast
<http://www.wikidata.org/entity/Q6962953>	"Nancy Rubin Stuart"@ast
<http://www.wikidata.org/entity/Q6962993>	"Nancy Skinner"@ast
<http://www.wikidata.org/entity/Q6962999>	"Nancy Soderberg"@ast
<http://www.wikidata.org/entity/Q6963000>	"Nancy Snyderman"@ca
<http://www.wikidata.org/entity/Q6963022>	"Nancy Sutley"@ast
<http://www.wikidata.org/entity/Q6963093>	"Nancy Wyman"@ast
<http://www.wikidata.org/entity/Q6963099>	"Nancy Youssef"@ast
<http://www.wikidata.org/entity/Q6967642>	"Nasser al-Kidwa"@nb
<http://www.wikidata.org/entity/Q6968251>	"Natalie Tennant"@ast
<http://www.wikidata.org/entity/Q6969009>	"Nathan D. Baxter"@ast
<http://www.wikidata.org/entity/Q6969142>	"Nathan J. Brown"@ast
<http://www.wikidata.org/entity/Q6969234>	"Nathan McCall"@ast
<http://www.wikidata.org/entity/Q6969814>	"Nathaniel R. Jones"@ast
<http://www.wikidata.org/entity/Q69704187>	"William Consovoy"@de
<http://www.wikidata.org/entity/Q6981284>	"Michael Lerner"@ast
<http://www.wikidata.org/entity/Q69826031>	"Jeffrey Tulis"@cs
<http://www.wikidata.org/entity/Q6984057>	"Neal Bascomb"@ast
<http://www.wikidata.org/entity/Q6984069>	"Neal Boortz"@ast
<http://www.wikidata.org/entity/Q6984091>	"Neal E. Boyd"@ast
<http://www.wikidata.org/entity/Q6984100>	"Neal Gabler"@cs
<http://www.wikidata.org/entity/Q6984117>	"Neal Hunt"@ast
<http://www.wikidata.org/entity/Q6984200>	"Neal Thompson"@ast
<http://www.wikidata.org/entity/Q6986842>	"Neely Tucker"@ast
<http://www.wikidata.org/entity/Q6986921>	"Neera Tanden"@ast
<http://www.wikidata.org/entity/Q6988261>	"Neil Baldwin"@ast
<http://www.wikidata.org/entity/Q6988310>	"Neil Breslin"@ast
<http://www.wikidata.org/entity/Q6988751>	"Neil Howe"@ast
<http://www.wikidata.org/entity/Q698907>	"Stephen Hadley"@ast
<http://www.wikidata.org/entity/Q6990032>	"Nell Minow"@ast
<http://www.wikidata.org/entity/Q6990361>	"Nelson Antonio Denis"@ast
<http://www.wikidata.org/entity/Q6990615>	"Nelson M. Ford"@ast
<http://www.wikidata.org/entity/Q6990772>	"Nelson W. Polsby"@ast
<http://www.wikidata.org/entity/Q699565>	"Ronald Lauder"@ast
<http://www.wikidata.org/entity/Q699900>	"Fife Symington"@cs
<http://www.wikidata.org/entity/Q699970>	"John Yarmuth"@ast
<http://www.wikidata.org/entity/Q700353>	"Harry Wu"@ast
<http://www.wikidata.org/entity/Q7003822>	"Neven Jurica"@ast
<http://www.wikidata.org/entity/Q701399>	"William Crowe"@pl
<http://www.wikidata.org/entity/Q701484>	"Klaus Iohannis"@af
<http://www.wikidata.org/entity/Q701793>	"Itamar Rabinoviç"@tr
<http://www.wikidata.org/entity/Q701801>	"Vang Ji (politik)"@sl
<http://www.wikidata.org/entity/Q7020322>	"Newton Minow"@sh
<http://www.wikidata.org/entity/Q7023959>	"Niall Stanage"@ast
<http://www.wikidata.org/entity/Q70242725>	"Richard Young Hahnen"@ast
<http://www.wikidata.org/entity/Q7025663>	"Nicholas Johnson"@ast
<http://www.wikidata.org/entity/Q7027193>	"Nick Gillespie"@ast
<http://www.wikidata.org/entity/Q7027434>	"Nick Kotz"@ast
<http://www.wikidata.org/entity/Q7027785>	"Nick Rathod"@ast
<http://www.wikidata.org/entity/Q7030108>	"Nicole Lurie"@ast
<http://www.wikidata.org/entity/Q7030112>	"Nicole Malliotakis"@ast
<http://www.wikidata.org/entity/Q7030132>	"Nicole Nason"@ast
<http://www.wikidata.org/entity/Q7030302>	"Nicolle Wallace"@ast
<http://www.wikidata.org/entity/Q7032760>	"Niger Innis"@ast
<http://www.wikidata.org/entity/Q703303>	"Paul Kurtz"@ast
<http://www.wikidata.org/entity/Q7034187>	"Nihad Awad"@ast
<http://www.wikidata.org/entity/Q7035222>	"Nikki G. Setzler"@ast
<http://www.wikidata.org/entity/Q7036115>	"Nikolas Gvosdev"@ast
<http://www.wikidata.org/entity/Q7036937>	"Nilda Pedrosa"@ast
<http://www.wikidata.org/entity/Q7037883>	"Nina Burleigh"@ast
<http://www.wikidata.org/entity/Q7037914>	"Nina E. Olson"@en
<http://www.wikidata.org/entity/Q7038106>	"Nina Shea"@ast
<http://www.wikidata.org/entity/Q7038136>	"Nina Totenberg"@ast
<http://www.wikidata.org/entity/Q703878>	"Herbert Stein"@af
<http://www.wikidata.org/entity/Q7039832>	"Nir Rosen"@ast
<http://www.wikidata.org/entity/Q7042172>	"Nizar Hamdoon"@ast
<http://www.wikidata.org/entity/Q704244>	"Howell Edmunds Jackson"@dag
<http://www.wikidata.org/entity/Q704433>	"Tony Kushner"@af
<http://www.wikidata.org/entity/Q7048549>	"Nomi Prins"@ast
<http://www.wikidata.org/entity/Q7049032>	"William L. O$Brien"@ca
<http://www.wikidata.org/entity/Q7051566>	"Norm Rice"@ast
<http://www.wikidata.org/entity/Q7051704>	"Norma Paulus"@ast
<http://www.wikidata.org/entity/Q7051942>	"Norman Bailey"@ast
<http://www.wikidata.org/entity/Q7052161>	"Norman Dorsen"@ast
<http://www.wikidata.org/entity/Q7052244>	"Norman Friedman"@ast
<http://www.wikidata.org/entity/Q7052464>	"Norman L. Eisen"@ast
<http://www.wikidata.org/entity/Q7052657>	"Norman Ornstein"@ast
<http://www.wikidata.org/entity/Q7052685>	"Norman Pearlstine"@ast
<http://www.wikidata.org/entity/Q705472>	"Iacobus Stuart Gilmore"@la
<http://www.wikidata.org/entity/Q705498>	"Jeff Bingaman"@ast
<http://www.wikidata.org/entity/Q705525>	"Peter Thiel"@af
<http://www.wikidata.org/entity/Q705636>	"Frank Culbertson"@cs
<http://www.wikidata.org/entity/Q705697>	"Henry John Heinz"@de
<http://www.wikidata.org/entity/Q705961>	"Jim Doyle"@ast
<http://www.wikidata.org/entity/Q706007>	"Ben Bradlee"@ca
<http://www.wikidata.org/entity/Q70605>	"Vermin Supreme"@ast
<http://www.wikidata.org/entity/Q706222>	"Chris Anderson"@ast
<http://www.wikidata.org/entity/Q706358>	"James Hahn"@ast
<http://www.wikidata.org/entity/Q706406>	"Ron Ziegler"@ast
<http://www.wikidata.org/entity/Q706661>	"Norm Coleman"@ast
<http://www.wikidata.org/entity/Q706803>	"Paul Begala"@ast
<http://www.wikidata.org/entity/Q707084>	"DJ Spooky"@da
<http://www.wikidata.org/entity/Q7074841>	"Obery M. Hendricks"@cs
<http://www.wikidata.org/entity/Q7077309>	"Odd Arne Westad"@af
<http://www.wikidata.org/entity/Q708125>	"John H. Lynch"@ca
<http://www.wikidata.org/entity/Q7081956>	"Okey Ndibe"@ast
<http://www.wikidata.org/entity/Q708241>	"Kenneth Starr"@af
<http://www.wikidata.org/entity/Q708520>	"Arthur B. Laffer"@de
<http://www.wikidata.org/entity/Q708795>	"Ramsay Clark"@eu
<http://www.wikidata.org/entity/Q7088097>	"Olivia Mitchell"@ca
<http://www.wikidata.org/entity/Q7088295>	"Olli Heinonen"@ast
<http://www.wikidata.org/entity/Q7089853>	"Omar Wasow"@ast
<http://www.wikidata.org/entity/Q7090116>	"Omer Rains"@ast
<http://www.wikidata.org/entity/Q709150>	"Michael Hagee"@ca
<http://www.wikidata.org/entity/Q709188>	"Kevin M. Murphy"@ast
<http://www.wikidata.org/entity/Q709371>	"Arthur Flemming"@de
<http://www.wikidata.org/entity/Q709513>	"Arthur Goldberg"@ast
<http://www.wikidata.org/entity/Q709641>	"Edwin Meese"@ast
<http://www.wikidata.org/entity/Q709723>	"James M. McPherson"@ast
<http://www.wikidata.org/entity/Q709788>	"Arthur Hertzberg"@ast
<http://www.wikidata.org/entity/Q70996214>	"George P. Kent"@de
<http://www.wikidata.org/entity/Q7100372>	"Orde Kittrie"@ast
<http://www.wikidata.org/entity/Q71012521>	"Adam Del Deo"@br
<http://www.wikidata.org/entity/Q7102690>	"Orin Kerr"@ast
<http://www.wikidata.org/entity/Q7103155>	"Orlando Patterson"@ast
<http://www.wikidata.org/entity/Q7104174>	"Orson Swindle"@ast
<http://www.wikidata.org/entity/Q710501>	"James G. Watt"@ast
<http://www.wikidata.org/entity/Q710721>	"William Cohen"@ast
<http://www.wikidata.org/entity/Q7109670>	"Otto Kaus"@ast
<http://www.wikidata.org/entity/Q710988>	"Jude Wanniski"@ast
<http://www.wikidata.org/entity/Q711031>	"Robert Kagan"@ast
<http://www.wikidata.org/entity/Q7110413>	"Robert McClory"@ast
<http://www.wikidata.org/entity/Q7114125>	"Ovide Lamontagne"@cs
<http://www.wikidata.org/entity/Q7114395>	"Owen Bieber"@ast
<http://www.wikidata.org/entity/Q711493>	"Eugene F. Kranz"@it
<http://www.wikidata.org/entity/Q711612>	"Bobby Inman"@pl
<http://www.wikidata.org/entity/Q711662>	"James Hoffa"@it
<http://www.wikidata.org/entity/Q711722>	"Moises Naim"@sq
<http://www.wikidata.org/entity/Q7117418>	"P. Michael McKinley"@ast
<http://www.wikidata.org/entity/Q7117495>	"Pindaros Roy Vagelos"@ca
<http://www.wikidata.org/entity/Q712028>	"Gulielmus Henricus Keeler"@la
<http://www.wikidata.org/entity/Q712045>	"Eduardus Michael Egan"@la
<http://www.wikidata.org/entity/Q712123>	"Paul Kennedy"@ast
<http://www.wikidata.org/entity/Q712134>	"Paul M. Simon"@de
<http://www.wikidata.org/entity/Q71223298>	"John P. Roth"@en
<http://www.wikidata.org/entity/Q712469>	"Cornel West"@ast
<http://www.wikidata.org/entity/Q712561>	"Trương Nghiệp Toại"@vi
<http://www.wikidata.org/entity/Q7126275>	"Sheryl WuDunn"@ast
<http://www.wikidata.org/entity/Q7128915>	"Pam Bondi"@ast
<http://www.wikidata.org/entity/Q7128944>	"Pam Jochum"@ast
<http://www.wikidata.org/entity/Q7129234>	"Pamela Paul"@ast
<http://www.wikidata.org/entity/Q7129250>	"Pamela S. Karlan"@ast
<http://www.wikidata.org/entity/Q712946>	"Jacques Barzun"@ast
<http://www.wikidata.org/entity/Q71332802>	"John A. Eisenberg"@en
<http://www.wikidata.org/entity/Q713489>	"David Christopher Kelly"@fr
<http://www.wikidata.org/entity/Q713505>	"Daniel Patrick Moynihan"@ast
<http://www.wikidata.org/entity/Q71352>	"Horatius Ehmke"@la
<http://www.wikidata.org/entity/Q713590>	"David Berlinski"@ast
<http://www.wikidata.org/entity/Q713715>	"Farouk al-Chareh"@fr
<http://www.wikidata.org/entity/Q713746>	"Peter Ueberroth"@ast
<http://www.wikidata.org/entity/Q713752>	"Scott Ritter"@ast
<http://www.wikidata.org/entity/Q7138395>	"Parker W. Borg"@ast
<http://www.wikidata.org/entity/Q7139869>	"Parry Aftab"@ast
<http://www.wikidata.org/entity/Q714>	"Stevie Wonder"@af
<http://www.wikidata.org/entity/Q71413>	"Guenter Lewy"@ast
<http://www.wikidata.org/entity/Q7141332>	"Parvin Darabi"@ast
<http://www.wikidata.org/entity/Q714148>	"Daniel Yergin"@ast
<http://www.wikidata.org/entity/Q714162>	"John Seigenthaler"@ast
<http://www.wikidata.org/entity/Q714250>	"Shelby Foote"@ast
<http://www.wikidata.org/entity/Q714269>	"Dan Malloy"@bs
<http://www.wikidata.org/entity/Q714337>	"Jay L. Johnson"@ast
<http://www.wikidata.org/entity/Q7143792>	"Pat Mitchell"@ast
<http://www.wikidata.org/entity/Q7143816>	"Pat Mullins"@ast
<http://www.wikidata.org/entity/Q7143837>	"Pat Nolan"@ast
<http://www.wikidata.org/entity/Q7144034>	"Patricia Spearman"@de
<http://www.wikidata.org/entity/Q714441>	"Dan Gillerman"@ast
<http://www.wikidata.org/entity/Q714516>	"Brian Sandoval"@ast
<http://www.wikidata.org/entity/Q714518>	"Ali Babacan"@ast
<http://www.wikidata.org/entity/Q7145428>	"Patricia A. Butenis"@ast
<http://www.wikidata.org/entity/Q7145430>	"Patricia A. Friend"@ast
<http://www.wikidata.org/entity/Q7145432>	"Patricia A. Madrid"@ast
<http://www.wikidata.org/entity/Q7145613>	"Patricia Haddad"@ast
<http://www.wikidata.org/entity/Q7145620>	"Patricia Harrison"@ast
<http://www.wikidata.org/entity/Q7145647>	"Patricia Ireland"@ast
<http://www.wikidata.org/entity/Q7145651>	"Patricia J. Williams"@ast
<http://www.wikidata.org/entity/Q7145703>	"Patricia Lynch Ewell"@ast
<http://www.wikidata.org/entity/Q7145707>	"Patricia M. Haslach"@ast
<http://www.wikidata.org/entity/Q7145730>	"Patricia McGuire"@ast
<http://www.wikidata.org/entity/Q7145746>	"Patricia Miller"@ast
<http://www.wikidata.org/entity/Q7145747>	"Patricia Ann Millett"@it
<http://www.wikidata.org/entity/Q7145768>	"Patricia Nelson Limerick"@af
<http://www.wikidata.org/entity/Q7145869>	"Patricia Timmons-Goodson"@ast
<http://www.wikidata.org/entity/Q7145879>	"Patricia Vance"@ast
<http://www.wikidata.org/entity/Q7145882>	"Patricia W. Jones"@ast
<http://www.wikidata.org/entity/Q7145884>	"Patricia McGowan Wald"@dag
<http://www.wikidata.org/entity/Q7146189>	"Patrick C. Lynch"@da
<http://www.wikidata.org/entity/Q7146191>	"Patrick Caddell"@ast
<http://www.wikidata.org/entity/Q7146316>	"Patrick D. Gallagher"@ast
<http://www.wikidata.org/entity/Q7146445>	"Patrick Ellis"@ast
<http://www.wikidata.org/entity/Q7146458>	"Patrick F. Kennedy"@da
<http://www.wikidata.org/entity/Q714646>	"Bill Kristol"@cs
<http://www.wikidata.org/entity/Q7146534>	"Patrick G. Eddington"@ast
<http://www.wikidata.org/entity/Q7146696>	"Patrick Henry Brady"@ast
<http://www.wikidata.org/entity/Q7146729>	"Patrick Hickey"@ast
<http://www.wikidata.org/entity/Q7146764>	"Patrick Howley"@ast
<http://www.wikidata.org/entity/Q7146790>	"Patrick J. Ballantine"@ast
<http://www.wikidata.org/entity/Q7146795>	"Patrick J. Conroy"@ast
<http://www.wikidata.org/entity/Q7146800>	"Patrick J. Esser"@ast
<http://www.wikidata.org/entity/Q7146889>	"Patrick K. O'Donnell"@ast
<http://www.wikidata.org/entity/Q7147101>	"Patrick Manning"@ast
<http://www.wikidata.org/entity/Q7147254>	"Patrick Morrisey"@ast
<http://www.wikidata.org/entity/Q7147504>	"Patrick R. Donahoe"@ast
<http://www.wikidata.org/entity/Q7147565>	"Patrick Ruffini"@ast
<http://www.wikidata.org/entity/Q7147634>	"Patrick Shea"@ast
<http://www.wikidata.org/entity/Q7147767>	"Patrick Tyler"@ast
<http://www.wikidata.org/entity/Q7148290>	"Patt Morrison"@ast
<http://www.wikidata.org/entity/Q7148734>	"Patty Stonesifer"@ast
<http://www.wikidata.org/entity/Q7148960>	"Paul A. Goble"@ast
<http://www.wikidata.org/entity/Q7148975>	"Paul A. Schneider"@ca
<http://www.wikidata.org/entity/Q7148987>	"Paul Alexander Yost mlajši"@sl
<http://www.wikidata.org/entity/Q7149035>	"Paul Allaire"@ast
<http://www.wikidata.org/entity/Q7149067>	"Paul A. Hutton"@ca
<http://www.wikidata.org/entity/Q714909>	"Pete Wilson"@ast
<http://www.wikidata.org/entity/Q714950>	"Bob Holden"@ast
<http://www.wikidata.org/entity/Q714956>	"Ioannes Salazar"@la
<http://www.wikidata.org/entity/Q7149581>	"Paul Buhle"@ast
<http://www.wikidata.org/entity/Q7149640>	"Paul Butler"@ast
<http://www.wikidata.org/entity/Q7150280>	"Paul Dickson"@ast
<http://www.wikidata.org/entity/Q7150392>	"Paul Duke"@ast
<http://www.wikidata.org/entity/Q7150431>	"Paul E. Simons"@ast
<http://www.wikidata.org/entity/Q7150572>	"Paul F. Zukunft"@ast
<http://www.wikidata.org/entity/Q7150791>	"Paul G. Pinsky"@ast
<http://www.wikidata.org/entity/Q7150895>	"Paul Gigot"@ast
<http://www.wikidata.org/entity/Q7150919>	"Paul Glastris"@ast
<http://www.wikidata.org/entity/Q7150997>	"Paul Greenberg"@ast
<http://www.wikidata.org/entity/Q7151205>	"Paul Hays"@ast
<http://www.wikidata.org/entity/Q7151335>	"Paul Holdengraber"@sq
<http://www.wikidata.org/entity/Q7151531>	"Paul Jacob"@ast
<http://www.wikidata.org/entity/Q715156>	"Robert Mueller"@bs
<http://www.wikidata.org/entity/Q7151748>	"Paul Kengor"@ast
<http://www.wikidata.org/entity/Q7152127>	"Paul M. Smith"@ast
<http://www.wikidata.org/entity/Q7152365>	"Paul McHale"@ast
<http://www.wikidata.org/entity/Q7152671>	"Paul N. Stockton"@ast
<http://www.wikidata.org/entity/Q7152812>	"Paul A. Offit"@ca
<http://www.wikidata.org/entity/Q7152887>	"Paul Pate"@ast
<http://www.wikidata.org/entity/Q7153069>	"Paul R. Pillar"@ast
<http://www.wikidata.org/entity/Q7153137>	"Paul Redmond Michel"@ast
<http://www.wikidata.org/entity/Q7153160>	"Paul Reid"@ast
<http://www.wikidata.org/entity/Q7153228>	"Paul Rieckhoff"@ast
<http://www.wikidata.org/entity/Q7153303>	"Paul Roldan"@ast
<http://www.wikidata.org/entity/Q7153381>	"Paul S. Atkins"@ast
<http://www.wikidata.org/entity/Q715355>	"Vic Snyder"@ast
<http://www.wikidata.org/entity/Q715362>	"Michael Ross"@la
<http://www.wikidata.org/entity/Q7153769>	"Paul Starr"@ast
<http://www.wikidata.org/entity/Q7153848>	"Paul S. Appelbaum"@cs
<http://www.wikidata.org/entity/Q7153950>	"Paul Teller"@ast
<http://www.wikidata.org/entity/Q715399>	"Marion Berry"@ca
<http://www.wikidata.org/entity/Q7154003>	"Paul Thurmond"@ast
<http://www.wikidata.org/entity/Q7154118>	"Paul V. Niemeyer"@ast
<http://www.wikidata.org/entity/Q7154239>	"Paul Warnke"@ast
<http://www.wikidata.org/entity/Q7154324>	"Paulus M. Weyrich"@la
<http://www.wikidata.org/entity/Q7154629>	"Paula A. DeSutter"@ast
<http://www.wikidata.org/entity/Q7154704>	"Paula Hollinger"@ast
<http://www.wikidata.org/entity/Q7154794>	"Paula White"@ast
<http://www.wikidata.org/entity/Q7155052>	"Pauline Maier"@ast
<http://www.wikidata.org/entity/Q715515>	"Charlie Rose"@ast
<http://www.wikidata.org/entity/Q715692>	"Stephen Coonts"@ast
<http://www.wikidata.org/entity/Q715787>	"Bob Bennett"@da
<http://www.wikidata.org/entity/Q7159561>	"Pedro Espada"@ca
<http://www.wikidata.org/entity/Q7159948>	"Pedro Segarra"@ast
<http://www.wikidata.org/entity/Q7160710>	"Peggy Orenstein"@ast
<http://www.wikidata.org/entity/Q7160764>	"Peggy Welch"@ast
<http://www.wikidata.org/entity/Q71620658>	"Laura Cooper"@ast
<http://www.wikidata.org/entity/Q7163400>	"Penne Percy Korth"@ast
<http://www.wikidata.org/entity/Q7171598>	"Peta Lindsay"@ast
<http://www.wikidata.org/entity/Q717181>	"Derek Bok"@ast
<http://www.wikidata.org/entity/Q7171821>	"Pete Aguilar"@ast
<http://www.wikidata.org/entity/Q7171922>	"Pete Davies"@ast
<http://www.wikidata.org/entity/Q7171944>	"Pete Earley"@ast
<http://www.wikidata.org/entity/Q7172000>	"Pete Hamill"@ast
<http://www.wikidata.org/entity/Q7172014>	"Pete Hegseth"@ast
<http://www.wikidata.org/entity/Q7172339>	"Pete Williams"@ast
<http://www.wikidata.org/entity/Q7172427>	"Peter A. Bradford"@ast
<http://www.wikidata.org/entity/Q7172439>	"Peter A. Peyser"@ast
<http://www.wikidata.org/entity/Q717250>	"Silviu Brucan"@ast
<http://www.wikidata.org/entity/Q7172548>	"Peter Applebome"@ast
<http://www.wikidata.org/entity/Q717256>	"Iuri Felxtinski"@ca
<http://www.wikidata.org/entity/Q7172616>	"Peter B. Lyons"@ast
<http://www.wikidata.org/entity/Q7172623>	"Peter B. Teets"@ast
<http://www.wikidata.org/entity/Q7172646>	"Peter Baker"@ast
<http://www.wikidata.org/entity/Q7172680>	"Peter Barnes"@ast
<http://www.wikidata.org/entity/Q7172794>	"Peter Berkowitz"@ast
<http://www.wikidata.org/entity/Q7172899>	"Peter Bourne"@ast
<http://www.wikidata.org/entity/Q7172909>	"Peter Bowman"@ast
<http://www.wikidata.org/entity/Q7172931>	"Peter Braestrup"@ast
<http://www.wikidata.org/entity/Q7172964>	"Peter Brimelow"@ast
<http://www.wikidata.org/entity/Q7173066>	"Peter Burleigh"@ast
<http://www.wikidata.org/entity/Q7173106>	"Pete Buttigieg"@ban
<http://www.wikidata.org/entity/Q7173136>	"Peter C. Mancall"@ast
<http://www.wikidata.org/entity/Q7173281>	"Peter Cianchette"@ast
<http://www.wikidata.org/entity/Q7173337>	"Peter Collier"@ast
<http://www.wikidata.org/entity/Q7173371>	"Peter Cook"@ast
<http://www.wikidata.org/entity/Q7173504>	"Peter D. Feaver"@br
<http://www.wikidata.org/entity/Q7173505>	"Peter D. Hart"@ast
<http://www.wikidata.org/entity/Q7173811>	"Peter Edelman"@ast
